UserID_Day_Month_Hour,Target
User103_Wed_3_0,1
User1565_Wed_3_6,0
User4324_Wed_3_12,0
User5_Wed_3_0,1
User6298_Wed_3_18,0
User5443_Wed_3_6,1
User4386_Wed_3_0,1
User6297_Wed_3_0,1
User5831_Wed_3_6,0
User2942_Wed_3_6,1
User2322_Wed_3_0,0
User4267_Wed_3_6,0
User4094_Wed_3_6,1
User3832_Wed_3_18,0
User1106_Wed_3_6,0
User2036_Wed_3_6,1
User3282_Wed_3_0,0
User2235_Wed_3_0,0
User6637_Wed_3_0,1
User1857_Wed_3_0,0
User2123_Wed_3_12,0
User2831_Wed_3_0,0
User1674_Wed_3_18,0
User3141_Wed_3_18,0
User300_Wed_3_12,0
User3019_Wed_3_18,1
User1575_Wed_3_0,0
User6233_Wed_3_0,1
User4036_Wed_3_12,0
User5946_Wed_3_0,0
User3796_Wed_3_6,1
User3398_Wed_3_18,1
User1157_Wed_3_6,1
User4205_Wed_3_12,0
User1510_Wed_3_12,1
User2024_Wed_3_18,0
User4940_Wed_3_12,0
User3797_Wed_3_18,1
User661_Wed_3_6,0
User961_Wed_3_0,0
User6014_Wed_3_12,0
User2540_Wed_3_18,1
User4975_Wed_3_6,1
User194_Wed_3_18,1
User4025_Wed_3_6,1
User33_Wed_3_18,1
User609_Wed_3_18,1
User3445_Wed_3_6,0
User1881_Wed_3_12,1
User688_Wed_3_12,1
User5253_Wed_3_0,1
User5126_Wed_3_12,0
User822_Wed_3_6,0
User4340_Wed_3_12,1
User2027_Wed_3_0,0
User4145_Wed_3_18,1
User2427_Wed_3_18,0
User6375_Wed_3_6,0
User746_Wed_3_12,1
User5648_Wed_3_12,0
User1068_Wed_3_12,0
User2085_Wed_3_6,0
User154_Wed_3_18,1
User4757_Wed_3_0,1
User2745_Wed_3_12,0
User5610_Wed_3_0,0
User4603_Wed_3_12,0
User3451_Wed_3_12,0
User4176_Wed_3_6,1
User5564_Wed_3_6,1
User44_Wed_3_12,1
User4813_Wed_3_0,1
User5600_Wed_3_6,1
User5176_Wed_3_12,1
User3522_Wed_3_0,0
User3718_Wed_3_12,1
User1947_Wed_3_0,0
User3376_Wed_3_0,0
User367_Wed_3_12,0
User3290_Wed_3_0,0
User6581_Wed_3_12,1
User3819_Wed_3_0,1
User622_Wed_3_12,0
User563_Wed_3_12,1
User2923_Wed_3_12,0
User2864_Wed_3_0,0
User1431_Wed_3_18,0
User745_Wed_3_6,0
User2230_Wed_3_12,0
User267_Wed_3_6,0
User3050_Wed_3_12,0
User3886_Wed_3_18,0
User3582_Wed_3_6,1
User4854_Wed_3_18,0
User5991_Wed_3_6,0
User5709_Wed_3_6,1
User6531_Wed_3_0,0
User6496_Wed_3_0,1
User97_Wed_3_0,0
User556_Wed_3_18,1
User4657_Wed_3_0,0
User417_Wed_3_6,1
User2319_Wed_3_12,1
User2550_Wed_3_12,0
User3877_Wed_3_18,0
User4511_Wed_3_6,1
User1299_Wed_3_18,1
User962_Wed_3_12,1
User5778_Wed_3_6,0
User1840_Wed_3_18,1
User3551_Wed_3_12,0
User5592_Wed_3_0,0
User3320_Wed_3_18,1
User2989_Wed_3_18,0
User5645_Wed_3_0,0
User2032_Wed_3_18,0
User2801_Wed_3_6,1
User5822_Wed_3_6,0
User4460_Wed_3_0,1
User5250_Wed_3_18,0
User4151_Wed_3_12,0
User3087_Wed_3_0,1
User5274_Wed_3_6,1
User428_Wed_3_6,1
User2821_Wed_3_0,0
User6573_Wed_3_0,0
User4487_Wed_3_12,1
User4172_Wed_3_12,1
User1146_Wed_3_0,1
User987_Wed_3_0,0
User5291_Wed_3_0,0
User2973_Wed_3_0,0
User3858_Wed_3_6,0
User5408_Wed_3_0,0
User3616_Wed_3_6,0
User2956_Wed_3_12,0
User6437_Wed_3_12,0
User2411_Wed_3_18,0
User577_Wed_3_6,1
User3182_Wed_3_12,0
User5045_Wed_3_6,1
User5237_Wed_3_18,0
User663_Wed_3_6,1
User1809_Wed_3_18,1
User4681_Wed_3_0,1
User4400_Wed_3_6,0
User3717_Wed_3_18,1
User5844_Wed_3_12,1
User919_Wed_3_18,0
User3953_Wed_3_0,0
User1865_Wed_3_6,1
User4991_Wed_3_0,0
User4163_Wed_3_6,0
User1596_Wed_3_18,0
User5463_Wed_3_6,0
User1877_Wed_3_6,0
User747_Wed_3_18,0
User858_Wed_3_0,1
User1591_Wed_3_0,1
User6158_Wed_3_12,1
User3968_Wed_3_6,0
User3890_Wed_3_12,0
User6098_Wed_3_12,0
User5836_Wed_3_12,0
User2460_Wed_3_6,1
User1674_Wed_3_0,0
User1419_Wed_3_18,1
User6151_Wed_3_18,1
User2082_Wed_3_0,0
User3780_Wed_3_6,0
User1898_Wed_3_12,1
User3358_Wed_3_12,1
User4544_Wed_3_6,1
User1127_Wed_3_0,1
User3475_Wed_3_12,0
User2735_Wed_3_12,1
User3931_Wed_3_12,0
User4365_Wed_3_0,1
User1019_Wed_3_12,0
User5294_Wed_3_18,1
User6687_Wed_3_18,0
User6600_Wed_3_18,1
User406_Wed_3_0,1
User3975_Wed_3_0,0
User2000_Wed_3_0,1
User1708_Wed_3_6,0
User6435_Wed_3_0,0
User2417_Wed_3_0,0
User3226_Wed_3_0,0
User4828_Wed_3_0,1
User3543_Wed_3_12,1
User5514_Wed_3_12,0
User5064_Wed_3_6,0
User4136_Wed_3_0,1
User4240_Wed_3_0,0
User4830_Wed_3_18,0
User1656_Wed_3_12,1
User3868_Wed_3_18,0
User4123_Wed_3_12,0
User6164_Wed_3_6,1
User1792_Wed_3_6,1
User4150_Wed_3_12,1
User4837_Wed_3_12,0
User1135_Wed_3_0,1
User5096_Wed_3_0,0
User1719_Wed_3_18,0
User4766_Wed_3_18,0
User3191_Wed_3_12,1
User237_Wed_3_0,0
User3616_Wed_3_0,0
User5557_Wed_3_6,1
User280_Wed_3_18,1
User650_Wed_3_12,1
User46_Wed_3_6,1
User6274_Wed_3_0,0
User1625_Wed_3_6,1
User4489_Wed_3_6,1
User3173_Wed_3_18,0
User505_Wed_3_18,0
User3956_Wed_3_0,0
User5910_Wed_3_12,0
User1901_Wed_3_18,1
User509_Wed_3_6,1
User5322_Wed_3_6,1
User1526_Wed_3_6,0
User6142_Wed_3_0,1
User1908_Wed_3_12,1
User1414_Wed_3_12,1
User3323_Wed_3_12,0
User3675_Wed_3_18,0
User5559_Wed_3_0,0
User6507_Wed_3_18,0
User4040_Wed_3_12,1
User3269_Wed_3_12,1
User5926_Wed_3_0,0
User5275_Wed_3_0,1
User6086_Wed_3_0,0
User1504_Wed_3_0,1
User6242_Wed_3_18,1
User4837_Wed_3_0,1
User801_Wed_3_18,0
User4284_Wed_3_0,0
User2601_Wed_3_0,1
User5449_Wed_3_18,1
User491_Wed_3_12,1
User2715_Wed_3_18,0
User1065_Wed_3_12,0
User2535_Wed_3_0,1
User1261_Wed_3_6,1
User4896_Wed_3_0,0
User1952_Wed_3_12,1
User777_Wed_3_6,1
User6267_Wed_3_18,0
User1635_Wed_3_12,0
User5468_Wed_3_6,0
User5594_Wed_3_0,0
User6440_Wed_3_18,0
User5350_Wed_3_18,1
User2380_Wed_3_6,1
User890_Wed_3_18,0
User2404_Wed_3_18,0
User2587_Wed_3_6,0
User3626_Wed_3_0,1
User1894_Wed_3_18,0
User2440_Wed_3_6,0
User4460_Wed_3_6,0
User3094_Wed_3_18,1
User3485_Wed_3_0,1
User1745_Wed_3_0,1
User851_Wed_3_18,1
User6029_Wed_3_18,1
User4946_Wed_3_0,1
User810_Wed_3_12,0
User2364_Wed_3_12,0
User4027_Wed_3_18,0
User4632_Wed_3_6,1
User764_Wed_3_6,0
User193_Wed_3_0,0
User1524_Wed_3_12,0
User6129_Wed_3_6,0
User6142_Wed_3_12,1
User1489_Wed_3_0,1
User6391_Wed_3_18,1
User48_Wed_3_0,1
User4414_Wed_3_18,1
User5247_Wed_3_12,0
User3566_Wed_3_0,0
User4781_Wed_3_6,1
User3687_Wed_3_0,0
User1959_Wed_3_18,0
User509_Wed_3_12,0
User3257_Wed_3_12,1
User3736_Wed_3_12,1
User3418_Wed_3_6,1
User1991_Wed_3_18,0
User4267_Wed_3_18,0
User2206_Wed_3_0,1
User5931_Wed_3_0,1
User4882_Wed_3_18,0
User6575_Wed_3_0,0
User5513_Wed_3_12,1
User1925_Wed_3_0,0
User6389_Wed_3_6,0
User3436_Wed_3_6,1
User3268_Wed_3_0,0
User6126_Wed_3_18,1
User126_Wed_3_6,1
User6152_Wed_3_6,0
User712_Wed_3_6,1
User313_Wed_3_0,0
User4403_Wed_3_12,1
User2702_Wed_3_18,0
User5614_Wed_3_6,0
User3183_Wed_3_0,1
User4573_Wed_3_0,1
User5691_Wed_3_12,0
User2964_Wed_3_12,1
User5832_Wed_3_12,0
User2616_Wed_3_18,1
User3388_Wed_3_18,0
User488_Wed_3_0,0
User2526_Wed_3_0,0
User5330_Wed_3_12,0
User6137_Wed_3_6,1
User6318_Wed_3_12,1
User2908_Wed_3_0,1
User542_Wed_3_6,1
User4511_Wed_3_12,1
User4077_Wed_3_6,1
User5833_Wed_3_18,1
User203_Wed_3_18,1
User4114_Wed_3_18,0
User5320_Wed_3_12,0
User4669_Wed_3_12,1
User3765_Wed_3_12,0
User6297_Wed_3_18,1
User2850_Wed_3_12,1
User5511_Wed_3_18,0
User2145_Wed_3_0,0
User6402_Wed_3_0,0
User545_Wed_3_12,1
User3485_Wed_3_18,1
User1809_Wed_3_0,0
User5611_Wed_3_0,0
User4651_Wed_3_12,1
User3815_Wed_3_6,1
User2443_Wed_3_0,0
User5305_Wed_3_0,1
User4924_Wed_3_6,0
User3334_Wed_3_12,1
User1144_Wed_3_6,1
User137_Wed_3_0,1
User5414_Wed_3_0,1
User2712_Wed_3_12,1
User4143_Wed_3_18,1
User4674_Wed_3_12,1
User2936_Wed_3_0,1
User5167_Wed_3_6,1
User4395_Wed_3_0,1
User5064_Wed_3_18,0
User5575_Wed_3_0,0
User3254_Wed_3_12,1
User2520_Wed_3_18,1
User1229_Wed_3_12,0
User3653_Wed_3_12,1
User5534_Wed_3_6,1
User6034_Wed_3_0,0
User1183_Wed_3_12,1
User5288_Wed_3_18,0
User1748_Wed_3_6,0
User2710_Wed_3_12,0
User1404_Wed_3_12,0
User3011_Wed_3_12,1
User2243_Wed_3_12,0
User5787_Wed_3_0,1
User2836_Wed_3_0,1
User2493_Wed_3_0,0
User3789_Wed_3_18,1
User852_Wed_3_0,1
User4484_Wed_3_18,1
User6641_Wed_3_12,1
User754_Wed_3_12,0
User166_Wed_3_18,1
User1048_Wed_3_6,1
User1734_Wed_3_18,1
User2382_Wed_3_12,1
User2986_Wed_3_18,0
User2891_Wed_3_18,1
User4668_Wed_3_12,0
User4845_Wed_3_12,0
User2774_Wed_3_6,0
User1801_Wed_3_18,1
User5380_Wed_3_18,1
User5859_Wed_3_0,1
User3959_Wed_3_6,0
User1920_Wed_3_18,0
User4199_Wed_3_12,0
User6641_Wed_3_18,1
User4959_Wed_3_6,1
User6654_Wed_3_18,0
User4527_Wed_3_18,0
User4570_Wed_3_6,0
User1443_Wed_3_6,1
User4667_Wed_3_0,1
User1850_Wed_3_0,0
User4535_Wed_3_18,1
User3624_Wed_3_6,1
User1640_Wed_3_12,0
User5049_Wed_3_12,1
User6365_Wed_3_0,1
User3884_Wed_3_12,0
User6265_Wed_3_0,0
User1657_Wed_3_12,1
User845_Wed_3_0,0
User6103_Wed_3_6,1
User3548_Wed_3_6,0
User1939_Wed_3_0,1
User5467_Wed_3_18,1
User5150_Wed_3_0,0
User386_Wed_3_0,0
User1934_Wed_3_0,1
User662_Wed_3_18,1
User5576_Wed_3_6,0
User4752_Wed_3_6,1
User4830_Wed_3_12,1
User4839_Wed_3_18,1
User3072_Wed_3_18,1
User3722_Wed_3_0,1
User6055_Wed_3_18,1
User5611_Wed_3_6,0
User431_Wed_3_18,1
User2663_Wed_3_18,1
User3184_Wed_3_12,0
User3586_Wed_3_18,0
User1502_Wed_3_0,0
User5654_Wed_3_6,1
User4141_Wed_3_0,1
User3228_Wed_3_6,0
User4729_Wed_3_0,1
User4862_Wed_3_0,1
User3400_Wed_3_6,1
User954_Wed_3_6,1
User6628_Wed_3_0,1
User6240_Wed_3_6,1
User4799_Wed_3_0,1
User556_Wed_3_6,0
User850_Wed_3_12,1
User5579_Wed_3_18,0
User4813_Wed_3_6,0
User3000_Wed_3_12,1
User3602_Wed_3_6,0
User4242_Wed_3_6,0
User944_Wed_3_0,1
User5630_Wed_3_12,1
User6368_Wed_3_0,0
User338_Wed_3_0,0
User4312_Wed_3_12,0
User2793_Wed_3_0,0
User6354_Wed_3_6,0
User3722_Wed_3_6,0
User2319_Wed_3_18,1
User1639_Wed_3_18,1
User1861_Wed_3_18,1
User2510_Wed_3_12,0
User2100_Wed_3_18,1
User4148_Wed_3_12,0
User4448_Wed_3_0,0
User6078_Wed_3_12,0
User5845_Wed_3_0,1
User2218_Wed_3_0,1
User84_Wed_3_6,1
User5243_Wed_3_18,0
User2903_Wed_3_0,0
User4595_Wed_3_0,1
User3261_Wed_3_0,1
User1003_Wed_3_12,1
User6535_Wed_3_6,1
User1968_Wed_3_18,1
User4315_Wed_3_18,0
User4046_Wed_3_6,1
User4421_Wed_3_18,1
User4141_Wed_3_6,1
User618_Wed_3_18,1
User3185_Wed_3_12,0
User1039_Wed_3_6,0
User6482_Wed_3_18,1
User2049_Wed_3_18,1
User3025_Wed_3_0,1
User6675_Wed_3_0,1
User2992_Wed_3_0,0
User1714_Wed_3_18,0
User405_Wed_3_18,0
User3126_Wed_3_6,1
User4829_Wed_3_12,1
User3191_Wed_3_0,1
User3310_Wed_3_12,1
User5505_Wed_3_18,1
User5336_Wed_3_0,1
User4265_Wed_3_0,0
User3929_Wed_3_18,1
User671_Wed_3_12,0
User5501_Wed_3_18,0
User2409_Wed_3_6,1
User910_Wed_3_6,1
User984_Wed_3_6,0
User5692_Wed_3_6,0
User2422_Wed_3_18,0
User2317_Wed_3_12,1
User3743_Wed_3_0,0
User2880_Wed_3_18,1
User1137_Wed_3_6,0
User5845_Wed_3_18,1
User2748_Wed_3_12,1
User4535_Wed_3_0,0
User2220_Wed_3_12,0
User903_Wed_3_0,0
User4453_Wed_3_6,0
User1492_Wed_3_6,0
User671_Wed_3_0,0
User684_Wed_3_12,0
User5553_Wed_3_0,0
User5529_Wed_3_18,1
User6323_Wed_3_12,0
User4292_Wed_3_18,0
User3373_Wed_3_0,1
User1186_Wed_3_18,0
User3116_Wed_3_6,1
User1249_Wed_3_18,0
User4742_Wed_3_12,1
User3912_Wed_3_0,1
User309_Wed_3_6,1
User6476_Wed_3_0,1
User1171_Wed_3_0,1
User4079_Wed_3_0,0
User3879_Wed_3_12,0
User3517_Wed_3_0,1
User5912_Wed_3_0,1
User6439_Wed_3_18,0
User6413_Wed_3_12,0
User3063_Wed_3_12,1
User2100_Wed_3_0,1
User4056_Wed_3_12,1
User4766_Wed_3_0,1
User5888_Wed_3_18,0
User4429_Wed_3_0,0
User1045_Wed_3_12,1
User2363_Wed_3_6,1
User918_Wed_3_0,1
User1194_Wed_3_12,1
User3017_Wed_3_12,0
User5414_Wed_3_18,0
User4551_Wed_3_18,0
User6288_Wed_3_18,0
User5236_Wed_3_12,0
User4146_Wed_3_12,1
User2893_Wed_3_18,1
User678_Wed_3_0,1
User5481_Wed_3_18,1
User6423_Wed_3_0,0
User4931_Wed_3_6,0
User1286_Wed_3_6,0
User1259_Wed_3_6,1
User1130_Wed_3_0,0
User4406_Wed_3_0,0
User410_Wed_3_0,1
User4115_Wed_3_18,1
User6531_Wed_3_6,1
User778_Wed_3_6,1
User3424_Wed_3_18,0
User3450_Wed_3_12,0
User5608_Wed_3_12,0
User4855_Wed_3_0,0
User3858_Wed_3_12,1
User4109_Wed_3_0,0
User4012_Wed_3_12,0
User211_Wed_3_18,1
User1877_Wed_3_12,0
User4460_Wed_3_18,0
User4772_Wed_3_18,0
User4277_Wed_3_6,1
User6011_Wed_3_6,1
User5843_Wed_3_6,0
User3256_Wed_3_12,1
User2441_Wed_3_0,0
User692_Wed_3_0,0
User3705_Wed_3_18,0
User657_Wed_3_6,1
User4712_Wed_3_12,1
User2448_Wed_3_6,0
User3823_Wed_3_6,0
User3171_Wed_3_18,1
User460_Wed_3_18,1
User842_Wed_3_12,0
User1067_Wed_3_0,1
User3237_Wed_3_6,0
User6152_Wed_3_12,1
User6599_Wed_3_0,0
User1148_Wed_3_18,0
User4042_Wed_3_18,0
User3707_Wed_3_18,0
User6621_Wed_3_6,1
User469_Wed_3_0,0
User4898_Wed_3_6,1
User1392_Wed_3_6,1
User5628_Wed_3_12,0
User1481_Wed_3_6,1
User3881_Wed_3_12,0
User123_Wed_3_0,1
User1938_Wed_3_6,1
User2318_Wed_3_0,0
User6324_Wed_3_18,0
User715_Wed_3_18,0
User1409_Wed_3_6,1
User4666_Wed_3_0,1
User2445_Wed_3_0,0
User4853_Wed_3_12,1
User5112_Wed_3_6,1
User6408_Wed_3_18,1
User793_Wed_3_0,0
User923_Wed_3_0,0
User3152_Wed_3_12,1
User2060_Wed_3_0,1
User4301_Wed_3_6,1
User1733_Wed_3_12,0
User4781_Wed_3_18,1
User2893_Wed_3_12,0
User3569_Wed_3_6,1
User3408_Wed_3_6,1
User4208_Wed_3_0,0
User3409_Wed_3_12,0
User1693_Wed_3_0,0
User2922_Wed_3_12,1
User1374_Wed_3_12,0
User1446_Wed_3_18,1
User2627_Wed_3_0,1
User1862_Wed_3_18,0
User6191_Wed_3_0,1
User6067_Wed_3_6,1
User973_Wed_3_12,1
User1872_Wed_3_6,0
User824_Wed_3_12,0
User1728_Wed_3_6,0
User1786_Wed_3_18,0
User1394_Wed_3_6,0
User6387_Wed_3_6,1
User5234_Wed_3_6,1
User6547_Wed_3_0,0
User1869_Wed_3_6,0
User4462_Wed_3_12,1
User771_Wed_3_0,1
User2588_Wed_3_6,0
User2965_Wed_3_18,1
User3216_Wed_3_0,1
User3737_Wed_3_12,0
User694_Wed_3_0,1
User3301_Wed_3_0,1
User5582_Wed_3_12,1
User2538_Wed_3_18,1
User280_Wed_3_12,1
User2129_Wed_3_18,0
User1388_Wed_3_12,1
User3538_Wed_3_12,0
User2542_Wed_3_18,0
User310_Wed_3_18,0
User523_Wed_3_6,0
User4979_Wed_3_0,1
User349_Wed_3_6,1
User5614_Wed_3_18,1
User3152_Wed_3_6,1
User4563_Wed_3_0,1
User2563_Wed_3_12,0
User201_Wed_3_0,0
User3495_Wed_3_12,1
User2790_Wed_3_6,1
User5445_Wed_3_6,0
User1730_Wed_3_18,0
User74_Wed_3_6,0
User1906_Wed_3_18,0
User4961_Wed_3_12,1
User2362_Wed_3_6,0
User4784_Wed_3_6,1
User4336_Wed_3_0,1
User4806_Wed_3_12,1
User3423_Wed_3_0,1
User3750_Wed_3_6,0
User6594_Wed_3_6,0
User2244_Wed_3_12,0
User5490_Wed_3_0,1
User2553_Wed_3_0,1
User6598_Wed_3_12,1
User250_Wed_3_6,0
User6249_Wed_3_6,1
User6180_Wed_3_12,1
User5613_Wed_3_6,0
User3809_Wed_3_0,1
User6022_Wed_3_12,0
User166_Wed_3_0,1
User4047_Wed_3_0,1
User1495_Wed_3_18,0
User4443_Wed_3_6,0
User6137_Wed_3_0,0
User809_Wed_3_18,0
User3458_Wed_3_6,0
User925_Wed_3_0,1
User2704_Wed_3_0,1
User6422_Wed_3_0,0
User3432_Wed_3_6,0
User2324_Wed_3_6,1
User5518_Wed_3_6,1
User2047_Wed_3_18,0
User176_Wed_3_6,0
User6422_Wed_3_12,0
User1578_Wed_3_0,0
User5209_Wed_3_18,1
User5237_Wed_3_6,1
User290_Wed_3_0,0
User4615_Wed_3_6,0
User2273_Wed_3_12,1
User5807_Wed_3_12,0
User5289_Wed_3_12,0
User5126_Wed_3_6,0
User100_Wed_3_12,1
User1729_Wed_3_18,1
User3879_Wed_3_0,1
User3752_Wed_3_12,1
User6681_Wed_3_6,0
User2298_Wed_3_18,1
User3633_Wed_3_0,1
User1401_Wed_3_0,1
User337_Wed_3_18,1
User6391_Wed_3_0,1
User1237_Wed_3_18,0
User3180_Wed_3_12,1
User1224_Wed_3_12,0
User1157_Wed_3_18,0
User2097_Wed_3_0,0
User2125_Wed_3_18,1
User5029_Wed_3_0,1
User917_Wed_3_12,0
User3547_Wed_3_18,1
User1881_Wed_3_6,1
User4821_Wed_3_0,0
User793_Wed_3_12,0
User6300_Wed_3_18,0
User1242_Wed_3_12,0
User2459_Wed_3_0,0
User809_Wed_3_0,0
User1548_Wed_3_6,1
User5832_Wed_3_18,1
User3557_Wed_3_12,0
User1029_Wed_3_18,1
User3618_Wed_3_6,1
User6033_Wed_3_12,0
User1891_Wed_3_0,0
User3309_Wed_3_12,0
User1957_Wed_3_18,0
User3928_Wed_3_18,1
User1584_Wed_3_6,1
User6262_Wed_3_6,1
User2693_Wed_3_12,1
User4886_Wed_3_0,0
User1966_Wed_3_12,0
User219_Wed_3_18,1
User585_Wed_3_6,0
User3174_Wed_3_12,1
User1887_Wed_3_12,1
User631_Wed_3_6,1
User5301_Wed_3_6,0
User5021_Wed_3_6,0
User5254_Wed_3_18,0
User4679_Wed_3_0,1
User4989_Wed_3_18,1
User5619_Wed_3_18,0
User2574_Wed_3_0,1
User305_Wed_3_18,1
User5317_Wed_3_18,0
User490_Wed_3_0,1
User4810_Wed_3_6,1
User4937_Wed_3_18,1
User1280_Wed_3_6,0
User5640_Wed_3_12,0
User1488_Wed_3_12,0
User797_Wed_3_12,1
User2068_Wed_3_0,1
User1287_Wed_3_12,1
User1672_Wed_3_18,0
User2591_Wed_3_12,0
User6121_Wed_3_0,1
User2262_Wed_3_0,1
User3563_Wed_3_6,0
User2117_Wed_3_12,1
User1159_Wed_3_12,0
User6044_Wed_3_12,0
User3347_Wed_3_0,1
User449_Wed_3_18,0
User3635_Wed_3_12,0
User3806_Wed_3_0,0
User2324_Wed_3_0,0
User3566_Wed_3_18,0
User2143_Wed_3_6,0
User6248_Wed_3_0,0
User111_Wed_3_0,0
User1382_Wed_3_12,1
User3573_Wed_3_6,1
User3308_Wed_3_0,1
User3149_Wed_3_12,0
User4627_Wed_3_12,1
User1345_Wed_3_0,0
User2507_Wed_3_0,1
User740_Wed_3_12,0
User5063_Wed_3_18,0
User4463_Wed_3_0,0
User6457_Wed_3_0,1
User4879_Wed_3_0,1
User3030_Wed_3_12,1
User5582_Wed_3_0,0
User1638_Wed_3_12,1
User6569_Wed_3_0,0
User1219_Wed_3_12,0
User153_Wed_3_0,1
User1793_Wed_3_6,1
User3687_Wed_3_12,1
User5557_Wed_3_18,1
User70_Wed_3_6,0
User2266_Wed_3_6,0
User5885_Wed_3_6,1
User5781_Wed_3_0,0
User498_Wed_3_6,0
User3258_Wed_3_0,0
User4255_Wed_3_6,1
User6355_Wed_3_18,1
User3248_Wed_3_6,0
User4264_Wed_3_6,0
User2190_Wed_3_0,0
User1582_Wed_3_12,1
User3082_Wed_3_6,1
User1271_Wed_3_6,0
User5472_Wed_3_12,1
User191_Wed_3_6,0
User810_Wed_3_18,1
User6671_Wed_3_6,0
User1287_Wed_3_0,1
User5923_Wed_3_18,0
User4369_Wed_3_0,0
User4537_Wed_3_12,0
User322_Wed_3_6,1
User5369_Wed_3_6,0
User1348_Wed_3_12,0
User3604_Wed_3_12,1
User5627_Wed_3_18,0
User661_Wed_3_12,0
User3696_Wed_3_0,0
User2543_Wed_3_12,0
User5436_Wed_3_12,1
User3894_Wed_3_0,1
User2789_Wed_3_6,1
User4552_Wed_3_6,0
User4283_Wed_3_6,1
User6233_Wed_3_18,1
User3026_Wed_3_6,1
User3083_Wed_3_0,0
User4752_Wed_3_18,0
User2987_Wed_3_6,1
User5138_Wed_3_0,0
User4028_Wed_3_0,1
User4022_Wed_3_18,0
User6663_Wed_3_12,0
User1911_Wed_3_0,1
User5111_Wed_3_6,1
User3217_Wed_3_18,1
User6130_Wed_3_12,1
User1759_Wed_3_12,0
User5128_Wed_3_18,0
User6173_Wed_3_18,0
User3598_Wed_3_18,0
User1237_Wed_3_6,1
User3577_Wed_3_12,0
User3833_Wed_3_0,1
User1339_Wed_3_12,0
User5861_Wed_3_6,0
User695_Wed_3_6,1
User2941_Wed_3_6,0
User2299_Wed_3_0,0
User2627_Wed_3_18,0
User62_Wed_3_0,0
User5846_Wed_3_6,1
User986_Wed_3_12,0
User5855_Wed_3_0,0
User4406_Wed_3_6,1
User5595_Wed_3_0,1
User250_Wed_3_18,1
User1287_Wed_3_6,1
User736_Wed_3_6,1
User5902_Wed_3_6,0
User6069_Wed_3_0,1
User4056_Wed_3_18,0
User3982_Wed_3_6,0
User935_Wed_3_0,0
User4763_Wed_3_6,1
User5041_Wed_3_6,1
User6653_Wed_3_18,1
User3307_Wed_3_18,0
User2324_Wed_3_12,1
User1200_Wed_3_18,0
User3940_Wed_3_0,0
User5278_Wed_3_18,0
User1983_Wed_3_12,1
User6272_Wed_3_0,1
User2942_Wed_3_12,1
User2516_Wed_3_18,0
User4588_Wed_3_6,0
User2144_Wed_3_18,0
User5722_Wed_3_12,1
User5520_Wed_3_12,1
User5491_Wed_3_0,0
User4363_Wed_3_12,0
User2696_Wed_3_6,0
User4958_Wed_3_12,0
User2022_Wed_3_0,1
User1624_Wed_3_18,0
User1651_Wed_3_18,1
User6102_Wed_3_6,0
User4855_Wed_3_18,0
User1945_Wed_3_12,1
User5510_Wed_3_6,1
User4147_Wed_3_12,0
User1576_Wed_3_0,0
User4128_Wed_3_18,1
User3263_Wed_3_12,1
User972_Wed_3_12,1
User525_Wed_3_18,0
User5669_Wed_3_12,1
User4663_Wed_3_0,1
User483_Wed_3_0,1
User1766_Wed_3_6,1
User5875_Wed_3_18,0
User3842_Wed_3_0,0
User4969_Wed_3_12,0
User3527_Wed_3_18,0
User1935_Wed_3_0,1
User1379_Wed_3_18,0
User2230_Wed_3_6,1
User6444_Wed_3_6,1
User6267_Wed_3_6,1
User3095_Wed_3_6,1
User2128_Wed_3_18,1
User535_Wed_3_0,1
User4676_Wed_3_6,1
User4496_Wed_3_18,0
User5697_Wed_3_12,1
User6133_Wed_3_12,0
User3639_Wed_3_12,0
User5619_Wed_3_6,0
User4788_Wed_3_12,1
User961_Wed_3_18,0
User3467_Wed_3_0,0
User828_Wed_3_0,0
User4566_Wed_3_18,1
User2426_Wed_3_12,0
User4318_Wed_3_0,1
User5348_Wed_3_12,1
User564_Wed_3_18,1
User2477_Wed_3_18,1
User3576_Wed_3_0,1
User6240_Wed_3_12,1
User179_Wed_3_6,1
User1728_Wed_3_12,0
User3249_Wed_3_0,1
User220_Wed_3_18,1
User5913_Wed_3_0,1
User5913_Wed_3_12,1
User835_Wed_3_18,0
User5425_Wed_3_12,1
User1666_Wed_3_6,1
User1286_Wed_3_12,1
User2109_Wed_3_18,1
User3467_Wed_3_6,1
User3249_Wed_3_12,1
User3146_Wed_3_18,0
User1179_Wed_3_6,1
User2903_Wed_3_6,0
User4079_Wed_3_6,1
User4750_Wed_3_6,1
User2704_Wed_3_12,0
User5207_Wed_3_6,1
User1061_Wed_3_12,1
User2190_Wed_3_12,1
User3803_Wed_3_0,0
User4335_Wed_3_6,1
User3903_Wed_3_6,0
User2157_Wed_3_0,0
User1406_Wed_3_0,0
User5921_Wed_3_12,0
User1491_Wed_3_0,1
User5485_Wed_3_6,0
User1807_Wed_3_18,0
User4226_Wed_3_6,0
User4240_Wed_3_12,1
User319_Wed_3_0,0
User1264_Wed_3_18,1
User5475_Wed_3_0,0
User2919_Wed_3_12,1
User203_Wed_3_12,1
User5126_Wed_3_0,0
User2474_Wed_3_12,1
User5642_Wed_3_12,1
User31_Wed_3_18,0
User4832_Wed_3_6,0
User4431_Wed_3_0,1
